ID,TITLE,OVERAL RANK,MEAN SCORE
1251,Fushigi no Umi no Nadia,2017,7.5
3332,Stop!! Hibari-kun!,4358,7.03
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,2026,7.5
92,Kidou Shinseiki Gundam X,2715,7.34
856,Utawarerumono,1586,7.61
8426,Hourou Musuko,1388,7.68
14719,JoJo no Kimyou na Bouken (TV),909,7.87
25013,Akatsuki no Yona,645,8.03
37517,Happy Sugar Life,5741,6.75
37924,Ani ni Tsukeru Kusuri wa Nai! 2,1281,7.72
39575,Somali to Mori no Kamisama,1047,7.81
21405,Bokura wa Minna Kawai-sou,1463,7.65
25859,Re-Kan!,5675,6.76
35313,Kemono Friends 2,11205,5.81
36317,Gaikotsu Shotenin Honda-san,3002,7.28
36902,Mahou Shoujo Ore,6373,6.64
37920,Ueno-san wa Bukiyou,6941,6.55
42774,Sayonara Watashi no Cramer,9624,6.1
40738,Natsunagu!,10877,5.87
40870,SSSS.Dynazenon,2281,7.43
39605,Hataraku Saibou Specials,6282,6.66
41029,Amrita no Kyouen,12867,5.38
48590,Mini Dragon,2719,7.34
52614,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",4618,6.97
56063,NieR:Automata Ver1.1a Part 2,621,8.05
2216,Shigurui,2662,7.35
123,Fushigi Yuugi,1651,7.6
424,Dirty Pair,3270,7.23
474,Macross Plus,1343,7.7
890,Yuusha-Ou GaoGaiGar,1023,7.83
1168,Musekinin Kanchou Tylor OVA,3626,7.17
1285,Soukihei MD Geist,12959,5.34
1541,Souten no Ken,6142,6.68
1747,Freedom,2636,7.35
2116,Captain Tsubasa,2632,7.35
2516,Uchuu no Senshi,9462,6.13
3079,Aoki Ryuusei SPT Layzner,4912,6.91
3572,Macross F,902,7.88
3626,Shin Kidou Senki Gundam Wing: Operation Meteor,2606,7.36
4334,Heroman,5408,6.81
4532,Taiyou no Yuusha Fighbird,4696,6.95
5005,Tentai Senshi Sunred,1197,7.75
5485,Shin Mazinger Shougeki! Z-hen,1496,7.64
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,703,7.99
6336,Kidou Senshi Gundam Unicorn,560,8.09
9834,Level E,2467,7.39
10937,Kidou Senshi Gundam: The Origin,271,8.32
20057,Space☆Dandy,883,7.89
21677,Captain Earth,7898,6.4
21821,Fuuun Ishin Dai☆Shougun,11890,5.66
23259,Gundam: G no Reconguista,11269,5.8
25731,Cross Ange: Tenshi to Ryuu no Rondo,2513,7.38
27785,Doamaiger D,12976,5.33
35286,Henkei Shoujo,11753,5.69
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,732,7.97
135,Hikaru no Go,584,8.07
2089,Choujikuu Seiki Orguss,7525,6.46
3001,Moyashimon,1858,7.54
6098,Sora no Manimani,4286,7.04
13535,Binbougami ga!,1452,7.66
37779,Yakusoku no Neverland,157,8.48
41266,Bessatsu Olympia Kyklos,4654,6.96
113,Uchuu no Stellvia,2832,7.32
32648,Handa-kun,2706,7.34
49730,Pokemon Evolutions,2212,7.45
10703,Meitantei Conan OVA 11: London kara no Maru Hi Shirei,2472,7.39
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,1407,7.67
35730,Musekinin Galaxy☆Tylor,14215,3.87
38474,Yuru Camp△ Season 2,150,8.5
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",7060,6.53
41514,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,3351,7.22
21809,Kenzen Robo Daimidaler,9439,6.13
21881,Sword Art Online II,5961,6.71
60572,Kun Tun Tianxia Zhi Zhang Men Guilai,1263,7.73
50403,Liang Bu Yi 2nd Season,940,7.86
58551,Hui Ming: Fenghuo San Yue,3615,7.17
60565,Junzi Wu Ji,17314,
60567,Chang Ge Xing,3077,7.27
2213,Black Jack (TV),1703,7.58
33314,Digimon Universe: Appli Monsters,6538,6.62
41461,Date A Live IV,1214,7.74
1886,Fushigiboshi no☆Futagohime Gyu!,3789,7.14
30279,Yuru Yuri San☆Hai!,828,7.91
31564,Sansha Sanyou,4068,7.09
30383,Classroom☆Crisis,4704,6.95
219,Kidou Senkan Nadesico: The Prince of Darkness,5915,6.72
912,Ninkuu,4476,7.01
37403,Ahiru no Sora,3092,7.26
40434,Mo Dao Zu Shi: Wanjie Pian,68,8.68
50399,Tian Guan Cifu Er,79,8.65
40435,Mo Dao Zu Shi Q,426,8.19
55823,Natsume Yuujinchou Shichi,111,8.58
44068,Tianbao Fuyao Lu 2nd Season,1165,7.76
55310,Atarashii Joushi wa Do Tennen,829,7.91
56853,I.Cinnamoroll Animation,21926,
3812,Yume no Hoshi no Button Nose,8491,6.3
5684,Fresh Precure!,2496,7.39
38481,Toaru Kagaku no Railgun T,489,8.14
42587,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,2909,7.3
37324,Youkai Watch: Shadow Side,5457,6.8
39819,Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,3075,7.27
39940,Shokugeki no Souma: Shin no Sara,1245,7.73
40145,Yu☆Gi☆Oh! Sevens,9019,6.21
41521,WIXOSS Diva(A)Live,12117,5.6
50060,Shadowverse Flame,5773,6.74
16009,Kamisama no Inai Nichiyoubi,3033,7.27
19163,Date A Live II,3587,7.18
32995,Yuri!!! on Ice,860,7.9
41491,Nanatsu no Taizai: Funnu no Shinpan,6824,6.57
50160,Kingdom 4th Season,51,8.73
37972,Hoshiai no Sora,1671,7.59
29,Zipang,2055,7.49
111,Corrector Yui,5151,6.86
38089,"Okoshiyasu, Chitose-chan",5493,6.8
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,501,8.13
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,5734,6.75
54717,Mahoutsukai Precure!! Mirai Days,3623,7.17
11319,Zero no Tsukaima F,2417,7.41
130,Saiyuuki Reload,2601,7.36
1254,Saint Seiya,1163,7.76
3486,Yuusha Tokkyuu Might Gaine,4292,7.04
177,Tsubasa Chronicle,1987,7.51
30088,Ryoutei no Aji,,6.75
929,Seisenshi Dunbine,4204,7.06
59819,"Bye Bye, Earth 2nd Season",9117,6.19
1000,Uchuu Kaizoku Captain Herlock,1401,7.68
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,6806,6.57
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,4173,7.07
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,3925,7.12
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,3287,7.23
53273,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3,140,8.52
1952,Vampire Hunter,6942,6.55
42916,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,762,7.95
57058,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",5036,6.88
268,Golden Boy,632,8.04
41587,Boku no Hero Academia 5th Season,2631,7.35
228,Jigoku Shoujo,1626,7.6
54141,Bastard!! Ankoku no Hakaishin: Jigoku no Chinkonka-hen,4163,7.07
53680,Pole Princess!!,12259,5.57
61112,Gavv-tto Anime! Sweety Days: Okashi na Nichijou,21247,
57050,Kisaki Kyouiku kara Nigetai Watashi,11986,5.64
36259,Pingu in the City,7188,6.51
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,2146,7.47
5204,Kara no Kyoukai Movie 6: Boukyaku Rokuon,2306,7.43
31918,Owaranai Seraph: Nagoya-hen,2724,7.34
35145,Kobayashi-san Chi no OO Dragon,3188,7.25
35376,Himouto! Umaru-chan R,2868,7.31
41364,One Room: Third Season,7771,6.42
19391,Shingeki no Kyojin Picture Drama,6502,6.62
33004,Tanaka-kun wa Kyou mo Kedaruge,2975,7.28
38699,Boku no Hero Academia the Movie 1: Futari no Hero Specials,2701,7.34
39705,One Punch Man 2nd Season Specials,2459,7.4
40752,Bishounen Tanteidan,4164,7.07
43007,Osananajimi ga Zettai ni Makenai Love Comedy,9802,6.07
44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,7453,6.47
48488,Higurashi no Naku Koro ni Sotsu,5887,6.73
50461,Otome Game Sekai wa Mob ni Kibishii Sekai desu,2818,7.32
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,2397,7.41
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3880,7.13
32981,Hand Shakers,13242,5.23
2994,Death Note: Rewrite,1285,7.72
6707,Kuroshitsuji II,3892,7.12
10162,Usagi Drop,278,8.32
15379,Kotoura-san,3717,7.15
18115,Magi: The Kingdom of Magic,403,8.2
19369,Outbreak Company,3705,7.16
24687,Mushishi Zoku Shou: Odoro no Michi,192,8.42
27831,Durarara!!x2 Ten,747,7.96
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,3396,7.21
34577,Nanatsu no Taizai: Imashime no Fukkatsu,1861,7.54
35073,Overlord II,1191,7.75
36511,Tokyo Ghoul:re,8042,6.37
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,100,8.61
39292,Princess Connect! Re:Dive,4350,7.03
39617,Yakusoku no Neverland 2nd Season,13196,5.25
40620,Uramichi Oniisan,1324,7.7
42361,"Ijiranaide, Nagatoro-san",3454,7.2
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,457,8.17
43609,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,1712,7.58
44586,Kakushigoto Movie,1389,7.68
48903,Dragon Ball Super: Super Hero,1706,7.58
50325,Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,,8.13
34497,Death March kara Hajimaru Isekai Kyousoukyoku,7717,6.43
40964,Back Arrow,8243,6.33
1301,Ginga Tetsudou 999 (Movie),1900,7.53
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,3144,7.25
1491,Ginga Tetsudou 999,1171,7.76
6653,Ginga Tetsudou 999: Glass no Clair,7321,6.49
6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,7561,6.45
6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,6173,6.68
6735,Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,7349,6.48
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,11196,5.81
356,Fate/stay night,3085,7.27
16894,Kuroko no Basket 2nd Season,402,8.2
14811,GJ-bu,3005,7.28
6773,Shakugan no Shana III (Final),2030,7.5
59961,Kizu darake Seijo yori Houfuku wo Komete,10887,5.86
1267,Yoroiden Samurai Troopers Message,10708,5.91
1349,A.D. Police (TV),10540,5.93
1352,Cyber City Oedo 808,3433,7.2
1576,Bakumatsu Kikansetsu Irohanihoheto,4104,7.08
1906,Harukanaru Toki no Naka de: Maihitoyo,3954,7.11
2785,OZ,12844,5.39
4551,Hakushaku to Yousei,3520,7.19
6060,1-gatsu ni wa Christmas,12667,5.43
16247,Satsujin Kippu wa Heart-iro,13084,5.29
38161,Kabukichou Sherlock,5002,6.89
42826,Seijo no Maryoku wa Bannou desu,2837,7.31
56449,Madougushi Dahliya wa Utsumukanai,5504,6.79
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",5994,6.71
50571,Zanting! Rang Wo Cha Gonglue,7809,6.41
41103,Koi to Yobu ni wa Kimochi Warui,3889,7.12
11759,Accel World,3427,7.2
21327,Isshuukan Friends.,1953,7.52
26243,Owari no Seraph,2092,7.48
30585,Taifuu no Noruda,9102,6.19
30736,Shingeki no Bahamut: Virgin Soul,2334,7.42
31376,Flying Witch,2015,7.5
34972,Hakubo,7061,6.53
35015,Ani ni Tsukeru Kusuri wa Nai!,2112,7.47
35889,Hakata Tonkotsu Ramens,2641,7.35
38015,Shika no Ou: Yuna to Yakusoku no Tabi,4979,6.89
39235,Ni no Kuni,7580,6.45
40515,Nihon Chinbotsu 2020,7485,6.46
43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,2898,7.3
45620,Gyokou no Nikuko-chan,3087,7.27
1579,Kiniro no Corda: Primo Passo,2450,7.4
476,Ginban Kaleidoscope,2931,7.29
2971,Kyou kara Maou! R,2466,7.39
1563,Magic Knight Rayearth II,2075,7.49
31815,"Kono Danshi, Mahou ga Oshigoto desu.",4735,6.94
41556,Maiko-san Chi no Makanai-san,4321,7.04
59957,Senpai wa Otokonoko Movie: Ame Nochi Hare,3225,7.24
53407,Bartender: Kami no Glass,2505,7.38
2757,Juuni Senshi Bakuretsu Eto Ranger,4481,7
5476,Fushigi na Melmo,9396,6.14
39808,Non Non Biyori Nonstop,254,8.35
11813,Shijou Saikyou no Deshi Kenichi OVA,918,7.87
30952,New Initial D Movie: Legend 3 - Mugen,905,7.88
33074,Lupin III (2015) Specials,3359,7.22
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,2707,7.34
32951,Rokudenashi Majutsu Koushi to Akashic Records,3977,7.11
37984,"Kumo desu ga, Nani ka?",2202,7.45
53590,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,1784,7.56
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,307,8.29
28891,Haikyuu!! Second Season,95,8.62
7791,K-On!!,442,8.18
10611,R-15,7879,6.4
2128,Yuusha Raideen,7411,6.48
50330,Bungou Stray Dogs 4th Season,195,8.42
54198,Yoru wa Neko to Issho Season 2,3404,7.21
20047,Sakura Trick,4746,6.94
570,Jin-Rou,1119,7.78
48,.hack//Sign,4761,6.94
2834,Miracle☆Girls,3700,7.16
5342,Asura Cryin',5060,6.88
283,Akage no Anne,961,7.85
1548,Shin Taketori Monogatari: 1000-nen Joou,3983,7.11
1985,UFO Robo Grendizer,1790,7.56
2487,Kyouryuu Boukenki Jura Tripper,5502,6.79
2747,Tetsuwan Atom,4157,7.07
31588,All Out!!,4295,7.04
43760,Hikari no Ou,8270,6.33
52020,Sekai no Owari ni Shiba Inu to,7390,6.48
53716,Hirogaru Sky! Precure,1654,7.6
2130,Kaibutsu Oujo,4667,6.96
44235,Pui Pui Molcar,681,8.01
516,Keroro Gunsou,1339,7.7
106,Hana yori Dango,1758,7.57
163,Power Stone,7491,6.46
6045,Kimi ni Todoke,674,8.01
40852,Dr. Stone: Stone Wars,477,8.15
109,Bakuretsu Tenshi,5621,6.77
28179,Miss Monochrome The Animation: Manager,8990,6.21
34866,Yu☆Gi☆Oh! VRAINS,6050,6.7
53998,Bleach: Sennen Kessen-hen - Ketsubetsu-tan,62,8.7
799,Kokoro Toshokan,7067,6.53
800,NieA Under 7,5182,6.86
3841,Chi's Sweet Home,1416,7.67
16157,Choujigen Game Neptune The Animation,4992,6.89
16732,Kiniro Mosaic,3285,7.23
47639,Blue Reflection Ray,10858,5.87
48441,The Legend of Heroes: Sen no Kiseki - Northern War,12013,5.63
51673,Shaman King: Flowers,6755,6.58
59390,Terminator 0,4073,7.09
5189,Chou Tokkyuu Hikarian,9318,6.15
9689,Agukaru,13305,5.2
28883,Hidan no Aria AA,9132,6.19
39094,Toaru Majutsu no Index-tan III,7404,6.48
49831,Black★★Rock Shooter:  Dawn Fall,10441,5.95
687,Tokyo Mew Mew,3999,7.1
1195,Zero no Tsukaima,3406,7.21
2818,Madou King Granzort,3460,7.2
5070,Beast Wars Second Chou Seimeitai Transformers,7815,6.41
32962,Occultic;Nine,5016,6.89
38005,Strike Witches: Road to Berlin,2610,7.36
34148,Nyanko Days,6479,6.63
34290,Kirakira☆Precure A La Mode,3715,7.15
38295,Joshikausei,11045,5.84
50421,Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming,5849,6.73
230,Air Master,4763,6.94
470,Okusama wa Joshikousei (TV),8555,6.29
41783,Iwa Kakeru! Sport Climbing Girls,7276,6.49
55720,Genjitsu no Rimuru: Sunshine in the Slime,11127,5.82
6676,Asura Cryin' 2,3264,7.23
10030,Bakuman. 2nd Season,265,8.33
41467,Bleach: Sennen Kessen-hen,12,8.99
13125,Shinsekai yori,343,8.25
18001,Freezing Vibration,6065,6.7
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,1312,7.71
24,School Rumble,887,7.88
114,Sakigake!! Cromartie Koukou,886,7.88
147,Kimi ga Nozomu Eien,3695,7.16
207,Lodoss-tou Senki,2807,7.32
256,Hoshi no Koe,4097,7.09
281,Akane Maniax,11537,5.73
288,Bakuten Shoot Beyblade,5536,6.79
385,Gilgamesh,6696,6.59
433,"Kumo no Mukou, Yakusoku no Basho",2390,7.41
489,Kamichu!,2646,7.35
514,Cossette no Shouzou,5625,6.77
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,499,8.13
770,Pale Cocoon,3127,7.26
786,Pugyuru,11368,5.77
855,Strawberry Panic,3132,7.26
874,Digimon Tamers,1465,7.65
879,Simoun,2407,7.41
937,Appleseed,7123,6.52
1004,Kanojo to Kanojo no Neko,3183,7.25
1072,Sweat Punch,3133,7.26
1153,Crying Freeman,7823,6.41
1192,Kakurenbo,6575,6.61
1198,Tsuyokiss,7113,6.52
1223,Ame to Shoujo to Watashi no Tegami,11517,5.74
1295,A-Ko The Versus,9041,6.2
1303,The Animatrix,2904,7.3
1346,AD Police,8781,6.25
1351,Angel Cop,9980,6.04
1441,Ginga Tetsudou no Yoru,2639,7.35
1462,Memories,1273,7.72
1611,Galerians: Rion,12827,5.39
1668,Bakuten Shoot Beyblade G Revolution,4574,6.98
1669,Bakuten Shoot Beyblade 2002,5793,6.74
1694,iDOLM@STER Xenoglossia,7568,6.45
1840,Zero no Tsukaima: Futatsuki no Kishi,2486,7.39
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,9339,6.15
1858,Gakuen Utopia Manabi Straight!,3170,7.25
1888,Ichigo Mashimaro OVA,1459,7.66
1949,Mahou no Chocolate,13282,5.21
2042,Five Star Stories,6786,6.58
2261,Malice@Doll,8283,6.33
2397,Digimon Adventure: Bokura no War Game!,1055,7.81
2398,Digimon Adventure 02: Diablomon no Gyakushuu,3104,7.26
2963,Minami-ke,1520,7.63
3087,Cencoroll,3856,7.13
3088,Tokyo Marble Chocolate,3846,7.13
3287,Tenkuu Danzai Skelter+Heaven,14288,1.89
3318,Kimi ga Nozomu Eien: Next Season,5005,6.89
3336,Mezame no Hakobune,11215,5.81
3508,Genius Party,3951,7.11
3712,Zero no Tsukaima: Princesses no Rondo,2852,7.31
4460,Kikumana,11761,5.69
4811,Ichigo Mashimaro Encore,1418,7.67
5030,Maria†Holic,4533,6.99
5670,GA: Geijutsuka Art Design Class,3932,7.12
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,3325,7.22
5802,Fantascope: Tylostoma,5466,6.8
5819,Tori no Uta (OVA),7956,6.39
6181,Highway Jenny,13480,5.1
39597,Sword Art Online: Alicization - War of Underworld,1695,7.58
57325,Ramen Akaneko,2476,7.39
21507,Soul Eater NOT!,10909,5.86
7724,Shiki,1275,7.72
12029,Uchuu Senkan Yamato 2199,283,8.31
57390,Wonderful Precure!,1792,7.56
200,Tenshi na Konamaiki,2342,7.42
247,Harukanaru Toki no Naka de: Hachiyou Shou,4523,6.99
373,Bannou Bunka Neko-Musume,6160,6.68
1675,Chou Robot Seimeitai Transformers Micron Densetsu,5318,6.83
2400,GS Mikami,3345,7.22
5307,Sora wo Kakeru Shoujo,4625,6.97
8241,Rio: Rainbow Gate!,11077,5.83
11123,Sekaiichi Hatsukoi 2,1082,7.8
12021,Poyopoyo Kansatsu Nikki,1524,7.63
16011,Tokyo Ravens,2430,7.4
21437,Buddy Complex,3943,7.11
31430,Terra Formars: Revenge,6490,6.63
36945,Himote House,11895,5.66
38328,Azur Lane,8516,6.29
38668,Dorohedoro,629,8.04
39184,A3! Season Spring & Summer,4098,7.08
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,7470,6.46
39728,Eden (ONA),7824,6.41
40392,Runway de Waratte,1799,7.55
41312,Kami-tachi ni Hirowareta Otoko,4668,6.96
41911,Hanyou no Yashahime: Sengoku Otogizoushi,6098,6.69
43691,Kageki Shoujo!!,1304,7.71
45486,Kuma Kuma Kuma Bear Punch!,3014,7.28
46604,Dolls' Frontline,10942,5.86
52274,Nokemono-tachi no Yoru,6583,6.61
53698,World Dai Star,2850,7.31
54842,Sugar Apple Fairy Tale Part 2,1487,7.65
58196,Koneko no Chi: Ponponraa Natsuyasumi,7371,6.48
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,819,7.92
969,Tsubasa Chronicle 2nd Season,1744,7.57
3613,Toshokan Sensou,2346,7.42
9863,SKET Dance,414,8.2
9883,Osomatsu-kun (1988),5496,6.8
27989,Hibike! Euphonium,669,8.02
32607,Gi(a)rlish Number,5471,6.8
56975,Maomao no Hitorigoto,6580,6.61
2562,Shion no Ou,2049,7.49
19489,Little Witch Academia: Mahoujikake no Parade,1228,7.74
25519,Yuuki Yuuna wa Yuusha de Aru,2617,7.36
30344,The iDOLM@STER Cinderella Girls 2nd Season,2690,7.34
31414,Nijiiro Days,3125,7.26
31478,Bungou Stray Dogs,1064,7.8
33012,Island,8377,6.31
33286,Strike the Blood II,4694,6.95
33475,Busou Shoujo Machiavellianism,5082,6.87
35484,Osake wa Fuufu ni Natte kara,4680,6.96
35672,Yama no Susume Third Season,1588,7.61
35997,Märchen Mädchen,12746,5.41
36049,Dagashi Kashi 2,5387,6.82
36407,Kenja no Mago,6554,6.62
36817,Sunohara-sou no Kanrinin-san,5853,6.73
37578,Planet With,3882,7.13
38004,Strike Witches: 501 Butai Hasshin Shimasu!,6488,6.63
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,776,7.94
40196,Kandagawa Jet Girls,11464,5.75
41226,Uzaki-chan wa Asobitai!,4629,6.97
51304,FLCL: Grunge,13967,4.66
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,947,7.86
9938,Ikoku Meiro no Croisée The Animation,2384,7.41
18245,White Album 2,1686,7.59
37510,Mob Psycho 100 II,38,8.78
37989,Golden Kamuy 2nd Season,355,8.24
40513,Nami yo Kiitekure,2720,7.34
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,579,8.08
40904,Bokutachi no Remake,2489,7.39
46102,Odd Taxi,84,8.64
53580,Tensei shitara Slime Datta Ken 3rd Season,1366,7.69
1571,Ghost Hunt,1219,7.74
17,Hungry Heart: Wild Striker,1886,7.54
175,Tokyo Underground,6765,6.58
525,Otogizoushi,4951,6.9
1442,Alexander Senki,11333,5.78
1454,Kemonozume,2713,7.34
1678,Cyborg 009: The Cyborg Soldier,3249,7.24
1690,Bokura no,1660,7.59
1792,Overman King Gainer,4799,6.93
1822,The Hakkenden,6856,6.56
2000,Roujin Z,4282,7.04
2204,Karakuri Zoushi Ayatsuri Sakon,2710,7.34
16353,Love Lab,2887,7.3
19769,Mahou Sensou,10413,5.95
20053,Wizard Barristers: Benmashi Cecil,9213,6.17
32878,ēlDLIVE,9664,6.09
33433,Shuumatsu no Izetta,5683,6.76
33836,Seiren,8592,6.28
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,1411,7.67
37599,Magatsu Wahrheit: Zuerst,7074,6.53
39199,Katsute Kami Datta Kemono-tachi e,7838,6.41
39531,Kuutei Dragons,4716,6.95
41619,Munou na Nana,3625,7.17
57217,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,1776,7.56
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,6421,6.64
2904,Code Geass: Hangyaku no Lelouch R2,20,8.91
32827,B: The Beginning,3753,7.15
15809,Hataraku Maou-sama!,1301,7.71
39701,Nanatsu no Taizai: Kamigami no Gekirin,7457,6.47
48425,Akuma-kun (ONA),6077,6.69
5681,Summer Wars,685,8.01
6347,Baka to Test to Shoukanjuu,2005,7.5
10389,Momo e no Tegami,1733,7.57
39175,Cider no You ni Kotoba ga Wakiagaru,2511,7.38
54143,Cardfight!! Vanguard: Divinez Season 2,4009,7.1
10257,Pretty Rhythm: Aurora Dream,2316,7.43
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,5273,6.84
12863,Pretty Rhythm: Dear My Future,5931,6.72
17249,Pretty Rhythm: Rainbow Live,1720,7.58
21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,6202,6.68
22215,Pretty Rhythm: All Star Selection,7007,6.54
32989,King of Prism by Pretty Rhythm Short Anime,8361,6.32
34032,King of Prism: Pride the Hero,5192,6.85
34870,BanG Dream! Asonjatta!,4105,7.08
34973,Love Live! Sunshine!! 2nd Season,1715,7.58
36729,Fate/Apocrypha Recaps,7437,6.47
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,1615,7.61
37869,BanG Dream! 2nd Season,1750,7.57
37870,BanG Dream! 3rd Season,707,7.99
37873,BanG Dream! Garupa☆Pico,1211,7.74
39619,BanG Dream! Film Live,1383,7.68
40761,Fate/Grand Order: Zettai Majuu Sensen Babylonia Recaps,4993,6.89
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,2084,7.48
41341,Sword Art Online: Alicization - War of Underworld Recap,4806,6.93
58224,Ore dake Level Up na Ken: How to Get Stronger,8557,6.29
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,2254,7.44
25939,Mahou Shoujo Lyrical Nanoha ViVid,5999,6.71
30911,Tales of Zestiria the Cross,3400,7.21
31327,Shokugeki no Souma OVA,2824,7.32
34480,Shokugeki no Souma: Ni no Sara OVA,2216,7.45
35788,Shokugeki no Souma: San no Sara,724,7.98
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,794,7.93
38091,Hachigatsu no Cinderella Nine,9502,6.12
38198,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,4196,7.06
40459,Ensemble Stars! Picture Drama,8439,6.3
40497,Mahouka Koukou no Rettousei: Raihousha-hen,3041,7.27
40902,Shokugeki no Souma: Gou no Sara,2842,7.31
41636,Naze Nani Dendrogram,12135,5.6
468,Innocence,1118,7.78
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,544,8.1
2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,734,7.97
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,609,8.06
4672,Koukaku Kidoutai 2.0,736,7.96
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,1269,7.72
17187,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,2323,7.42
19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,2187,7.46
19193,Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,2735,7.33
19195,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,2389,7.41
22013,Koukaku Kidoutai Nyuumon Arise,6211,6.67
27411,Koukaku Kidoutai: Shin Movie,2324,7.42
29325,Koukaku Kidoutai Arise: Alternative Architecture,3356,7.22
31223,Phantasy Star Online 2 The Animation,8471,6.3
31339,Drifters,895,7.88
31931,Full Metal Panic! Invisible Victory,1756,7.57
32038,Show By Rock!! #,4268,7.05
32039,Show By Rock!! Short!!,7500,6.46
32601,12-sai.: Chicchana Mune no Tokimeki,7891,6.4
33197,Lostorage Incited WIXOSS,6190,6.68
33362,Starmyu 2nd Season,3060,7.27
